Date,Close/Last,Open,High,Low,Name
2021-10-20,35609.34,35475.16,35669.69,35465.71,Dow Jones Industrial Average
2021-10-19,35457.31,35325.37,35462.68,35290.12,Dow Jones Industrial Average
2021-10-18,35258.61,35221.02,35327.57,35035.94,Dow Jones Industrial Average
2021-10-15,35294.76,35023.63,35320.97,35023.63,Dow Jones Industrial Average
2021-10-14,34912.56,34443.22,34923.83,34443.22,Dow Jones Industrial Average
2021-10-13,34377.81,34372.71,34449.83,34115.1,Dow Jones Industrial Average
2021-10-12,34378.34,34507.15,34611.24,34318.94,Dow Jones Industrial Average
2021-10-11,34496.06,34723.79,34951.35,34486.51,Dow Jones Industrial Average
2021-10-08,34746.25,34757.57,34842.62,34661.95,Dow Jones Industrial Average
2021-10-07,34754.94,34509.72,34975.19,34509.72,Dow Jones Industrial Average
2021-10-06,34416.99,34198.96,34432.68,33854.69,Dow Jones Industrial Average
2021-10-05,34314.67,34035.25,34490.95,34035.25,Dow Jones Industrial Average
2021-10-04,34002.92,34312.96,34410.28,33821.58,Dow Jones Industrial Average
2021-10-01,34326.46,33930.7,34490.56,33785.54,Dow Jones Industrial Average
2021-09-30,33843.92,34467.98,34557.37,33833.32,Dow Jones Industrial Average
2021-09-29,34390.72,34360.08,34580.42,34305.96,Dow Jones Industrial Average
2021-09-28,34299.99,34747.7,34798.21,34254.65,Dow Jones Industrial Average
2021-09-27,34869.37,34739.27,35061.12,34739.27,Dow Jones Industrial Average
2021-09-24,34798.0,34762.31,34857.06,34648.08,Dow Jones Industrial Average
2021-09-23,34764.82,34296.3,34879.78,34296.3,Dow Jones Industrial Average
2021-09-22,34258.32,34006.87,34440.42,34006.87,Dow Jones Industrial Average
2021-09-21,33919.84,34025.61,34313.88,33914.02,Dow Jones Industrial Average
2021-09-20,33970.47,34459.72,34459.72,33613.03,Dow Jones Industrial Average
2021-09-17,34584.88,34737.86,34779.86,34519.63,Dow Jones Industrial Average
2021-09-16,34751.32,34810.27,34943.55,34540.11,Dow Jones Industrial Average
2021-09-15,34814.39,34580.95,34880.77,34522.03,Dow Jones Industrial Average
2021-09-14,34577.57,34906.9,34990.36,34510.3,Dow Jones Industrial Average
2021-09-13,34869.63,34665.5,34939.1,34665.5,Dow Jones Industrial Average
2021-09-10,34607.72,34949.59,35104.25,34599.61,Dow Jones Industrial Average
2021-09-09,34879.38,35013.08,35199.89,34847.3,Dow Jones Industrial Average
2021-09-08,35031.07,35087.45,35175.15,34925.61,Dow Jones Industrial Average
2021-09-07,35100.0,35373.24,35373.24,35060.9,Dow Jones Industrial Average
2021-09-03,35369.09,35401.73,35422.71,35269.4,Dow Jones Industrial Average
2021-09-02,35443.82,35353.06,35475.4,35348.48,Dow Jones Industrial Average
2021-09-01,35312.53,35387.55,35407.37,35287.05,Dow Jones Industrial Average
2021-08-31,35360.73,35391.38,35449.79,35289.86,Dow Jones Industrial Average
2021-08-30,35399.84,35471.8,35510.71,35374.46,Dow Jones Industrial Average
2021-08-27,35455.8,35231.11,35479.18,35231.11,Dow Jones Industrial Average
2021-08-26,35213.12,35449.68,35498.45,35205.1,Dow Jones Industrial Average
2021-08-25,35405.5,35388.77,35501.14,35287.63,Dow Jones Industrial Average
2021-08-24,35366.26,35382.72,35445.47,35356.18,Dow Jones Industrial Average
2021-08-23,35335.71,35160.97,35428.91,35160.97,Dow Jones Industrial Average
2021-08-20,35120.08,34917.96,35177.26,34867.07,Dow Jones Industrial Average
2021-08-19,34894.12,34874.67,34997.81,34690.25,Dow Jones Industrial Average
2021-08-18,34960.69,35310.2,35356.8,34943.41,Dow Jones Industrial Average
2021-08-17,35343.28,35500.01,35500.01,35120.31,Dow Jones Industrial Average
2021-08-16,35625.4,35490.83,35631.19,35231.87,Dow Jones Industrial Average
2021-08-13,35515.38,35551.56,35610.57,35474.78,Dow Jones Industrial Average
2021-08-12,35499.85,35481.94,35510.77,35352.53,Dow Jones Industrial Average
2021-08-11,35484.97,35300.89,35501.16,35300.89,Dow Jones Industrial Average
2021-08-10,35264.67,35135.17,35285.16,35091.91,Dow Jones Industrial Average
2021-08-09,35101.85,35229.67,35229.67,35041.24,Dow Jones Industrial Average
2021-08-06,35208.51,35077.44,35246.79,35077.44,Dow Jones Industrial Average
2021-08-05,35064.25,34815.61,35067.54,34815.61,Dow Jones Industrial Average
2021-08-04,34792.67,35047.44,35047.44,34790.62,Dow Jones Industrial Average
2021-08-03,35116.4,34864.1,35120.94,34714.33,Dow Jones Industrial Average
2021-08-02,34838.16,34968.56,35192.11,34808.2,Dow Jones Industrial Average
2021-07-30,34935.47,35013.26,35106.3,34871.13,Dow Jones Industrial Average
2021-07-29,35084.53,34985.99,35171.52,34985.99,Dow Jones Industrial Average
2021-07-28,34930.93,35109.95,35116.37,34876.84,Dow Jones Industrial Average
2021-07-27,35058.52,35078.9,35078.9,34878.07,Dow Jones Industrial Average
2021-07-26,35144.31,35055.86,35150.37,34950.19,Dow Jones Industrial Average
2021-07-23,35061.55,34855.11,35095.33,34855.11,Dow Jones Industrial Average
2021-07-22,34823.35,34799.68,34879.28,34673.03,Dow Jones Industrial Average
2021-07-21,34798.0,34556.96,34820.24,34556.96,Dow Jones Industrial Average
2021-07-20,34511.99,33981.79,34621.79,33981.79,Dow Jones Industrial Average
2021-07-19,33962.04,34528.48,34528.48,33741.76,Dow Jones Industrial Average
2021-07-16,34687.85,35007.94,35090.01,34647.82,Dow Jones Industrial Average
2021-07-15,34987.02,34924.81,34990.41,34762.87,Dow Jones Industrial Average
2021-07-14,34933.23,34920.83,35069.18,34826.87,Dow Jones Industrial Average
2021-07-13,34888.79,34959.96,35018.79,34876.89,Dow Jones Industrial Average
2021-07-12,34996.18,34836.75,35014.9,34730.15,Dow Jones Industrial Average
2021-07-09,34870.16,34457.51,34893.72,34457.51,Dow Jones Industrial Average
2021-07-08,34421.93,34569.01,34569.01,34145.59,Dow Jones Industrial Average
2021-07-07,34681.79,34604.17,34708.78,34435.59,Dow Jones Industrial Average
2021-07-06,34577.37,34790.16,34814.2,34358.42,Dow Jones Industrial Average
2021-07-02,34786.35,34642.42,34821.93,34613.49,Dow Jones Industrial Average
2021-07-01,34633.53,34507.32,34640.28,34498.85,Dow Jones Industrial Average
2021-06-30,34502.51,34290.74,34553.16,34245.48,Dow Jones Industrial Average
2021-06-29,34292.29,34338.89,34469.83,34266.83,Dow Jones Industrial Average
2021-06-28,34283.27,34428.1,34449.65,34186.13,Dow Jones Industrial Average
2021-06-25,34433.84,34328.1,34501.02,34314.8,Dow Jones Industrial Average
2021-06-24,34196.82,33933.91,34233.02,33933.91,Dow Jones Industrial Average
2021-06-23,33874.24,33948.54,34009.4,33869.83,Dow Jones Industrial Average
2021-06-22,33945.58,33872.56,34040.7,33751.06,Dow Jones Industrial Average
2021-06-21,33876.97,33312.07,33908.09,33312.07,Dow Jones Industrial Average
2021-06-18,33290.08,33622.7,33622.7,33271.93,Dow Jones Industrial Average
2021-06-17,33823.45,34014.38,34091.79,33626.61,Dow Jones Industrial Average
2021-06-16,34033.67,34308.48,34333.25,33917.11,Dow Jones Industrial Average
2021-06-15,34299.33,34397.1,34420.38,34199.16,Dow Jones Industrial Average
2021-06-14,34393.75,34472.52,34472.52,34211.54,Dow Jones Industrial Average
2021-06-11,34479.6,34499.81,34618.09,34328.65,Dow Jones Industrial Average
2021-06-10,34466.24,34502.51,34737.79,34447.25,Dow Jones Industrial Average
2021-06-09,34447.14,34626.16,34654.67,34439.37,Dow Jones Industrial Average
2021-06-08,34599.82,34645.84,34665.38,34452.94,Dow Jones Industrial Average
2021-06-07,34630.24,34766.2,34820.91,34574.51,Dow Jones Industrial Average
2021-06-04,34756.39,34618.69,34772.12,34618.69,Dow Jones Industrial Average
2021-06-03,34577.04,34550.31,34667.41,34334.41,Dow Jones Industrial Average
2021-06-02,34600.38,34614.62,34706.65,34545.96,Dow Jones Industrial Average
2021-06-01,34575.31,34584.19,34849.32,34542.87,Dow Jones Industrial Average
2021-05-28,34529.45,34558.5,34631.11,34520.09,Dow Jones Industrial Average
2021-05-27,34464.64,34432.47,34608.82,34389.24,Dow Jones Industrial Average
2021-05-26,34323.05,34336.34,34409.59,34271.44,Dow Jones Industrial Average
2021-05-25,34312.46,34428.66,34511.35,34266.03,Dow Jones Industrial Average
2021-05-24,34393.98,34253.87,34472.51,34253.87,Dow Jones Industrial Average
2021-05-21,34207.84,34121.91,34415.48,34121.91,Dow Jones Industrial Average
2021-05-20,34084.15,33906.3,34233.4,33872.41,Dow Jones Industrial Average
2021-05-19,33896.04,33945.81,33945.81,33473.8,Dow Jones Industrial Average
2021-05-18,34060.66,34351.18,34408.99,34044.1,Dow Jones Industrial Average
2021-05-17,34327.79,34375.29,34383.84,34176.65,Dow Jones Industrial Average
2021-05-14,34382.13,34050.86,34454.05,34050.86,Dow Jones Industrial Average
2021-05-13,34021.45,33624.74,34181.77,33623.49,Dow Jones Industrial Average
2021-05-12,33587.66,34206.4,34207.87,33555.22,Dow Jones Industrial Average
2021-05-11,34269.16,34572.74,34572.74,34075.31,Dow Jones Industrial Average
2021-05-10,34742.82,34785.27,35091.56,34741.57,Dow Jones Industrial Average
2021-05-07,34777.76,34578.27,34811.39,34464.31,Dow Jones Industrial Average
2021-05-06,34548.53,34245.11,34561.29,34185.06,Dow Jones Industrial Average
2021-05-05,34230.34,34163.99,34331.2,34039.66,Dow Jones Industrial Average
2021-05-04,34133.03,34080.2,34147.78,33765.68,Dow Jones Industrial Average
2021-05-03,34113.23,33904.89,34221.06,33904.89,Dow Jones Industrial Average
2021-04-30,33874.85,33988.75,33988.75,33784.96,Dow Jones Industrial Average
2021-04-29,34060.36,33855.64,34087.21,33744.28,Dow Jones Industrial Average
2021-04-28,33820.38,33860.46,33946.6,33805.56,Dow Jones Industrial Average
2021-04-27,33984.93,33932.13,34043.98,33870.46,Dow Jones Industrial Average
2021-04-26,33981.57,34044.23,34148.94,33941.37,Dow Jones Industrial Average
2021-04-23,34043.49,33804.52,34157.57,33713.29,Dow Jones Industrial Average
2021-04-22,33815.9,34109.88,34126.57,33717.19,Dow Jones Industrial Average
2021-04-21,34137.31,33808.3,34160.34,33773.8,Dow Jones Industrial Average
2021-04-20,33821.3,34034.18,34034.18,33687.01,Dow Jones Industrial Average
2021-04-19,34077.63,34182.38,34182.38,33980.56,Dow Jones Industrial Average
2021-04-16,34200.67,34058.16,34256.75,34058.16,Dow Jones Industrial Average
2021-04-15,34035.99,33788.53,34068.73,33788.53,Dow Jones Industrial Average
2021-04-14,33730.89,33668.95,33911.25,33668.95,Dow Jones Industrial Average
2021-04-13,33677.27,33721.16,33741.64,33545.84,Dow Jones Industrial Average
2021-04-12,33745.4,33775.06,33786.19,33665.54,Dow Jones Industrial Average
2021-04-09,33800.6,33526.19,33810.87,33526.19,Dow Jones Industrial Average
2021-04-08,33503.57,33469.89,33506.8,33342.64,Dow Jones Industrial Average
2021-04-07,33446.26,33444.98,33521.76,33347.96,Dow Jones Industrial Average
2021-04-06,33430.24,33500.02,33544.79,33380.43,Dow Jones Industrial Average
2021-04-05,33527.19,33222.38,33617.95,33222.38,Dow Jones Industrial Average
2021-04-01,33153.21,33054.58,33167.17,32985.35,Dow Jones Industrial Average
2021-03-31,32981.55,33116.04,33173.77,32980.57,Dow Jones Industrial Average
2021-03-30,33066.96,33127.88,33170.93,32988.92,Dow Jones Industrial Average
2021-03-29,33171.37,33087.55,33259.0,32905.13,Dow Jones Industrial Average
2021-03-26,33072.88,32681.07,33098.83,32681.07,Dow Jones Industrial Average
2021-03-25,32619.48,32346.81,32672.69,32071.41,Dow Jones Industrial Average
2021-03-24,32420.06,32470.88,32787.99,32418.15,Dow Jones Industrial Average
2021-03-23,32423.15,32691.5,32753.77,32356.28,Dow Jones Industrial Average
2021-03-22,32731.2,32601.82,32810.35,32512.53,Dow Jones Industrial Average
2021-03-19,32627.97,32858.36,32858.36,32505.07,Dow Jones Industrial Average
2021-03-18,32862.3,32928.16,33227.78,32831.25,Dow Jones Industrial Average
2021-03-17,33015.37,32825.52,33047.58,32782.18,Dow Jones Industrial Average
2021-03-16,32825.95,32966.75,32966.75,32778.23,Dow Jones Industrial Average
2021-03-15,32953.46,32798.84,32973.4,32629.75,Dow Jones Industrial Average
2021-03-12,32778.64,32462.4,32793.32,32462.4,Dow Jones Industrial Average
2021-03-11,32485.59,32354.5,32661.59,32345.7,Dow Jones Industrial Average
2021-03-10,32297.02,31906.96,32389.5,31906.96,Dow Jones Industrial Average
2021-03-09,31832.74,31892.35,32150.32,31822.64,Dow Jones Industrial Average
2021-03-08,31802.44,31512.15,32148.04,31512.15,Dow Jones Industrial Average
2021-03-05,31496.3,31029.18,31580.33,30766.81,Dow Jones Industrial Average
2021-03-04,30924.14,31289.01,31461.97,30547.53,Dow Jones Industrial Average
2021-03-03,31270.09,31352.96,31563.31,31260.14,Dow Jones Industrial Average
2021-03-02,31391.52,31535.37,31623.27,31377.16,Dow Jones Industrial Average
2021-03-01,31535.51,31065.9,31668.34,31065.9,Dow Jones Industrial Average
2021-02-26,30932.37,31401.29,31450.89,30911.37,Dow Jones Industrial Average
2021-02-25,31402.01,31955.94,31984.77,31293.32,Dow Jones Industrial Average
2021-02-24,31961.86,31499.75,32009.64,31421.29,Dow Jones Industrial Average
2021-02-23,31537.35,31501.89,31653.38,31158.76,Dow Jones Industrial Average
2021-02-22,31521.69,31381.12,31653.48,31286.57,Dow Jones Industrial Average
2021-02-19,31494.32,31504.13,31647.53,31469.34,Dow Jones Industrial Average
2021-02-18,31493.34,31558.6,31558.6,31285.32,Dow Jones Industrial Average
2021-02-17,31613.02,31485.61,31643.7,31338.76,Dow Jones Industrial Average
2021-02-16,31522.75,31472.08,31608.63,31443.48,Dow Jones Industrial Average
2021-02-12,31458.4,31420.8,31475.31,31347.8,Dow Jones Industrial Average
2021-02-11,31430.7,31466.49,31543.82,31244.36,Dow Jones Industrial Average
2021-02-10,31437.8,31428.02,31511.44,31221.32,Dow Jones Industrial Average
2021-02-09,31375.83,31359.88,31439.47,31245.86,Dow Jones Industrial Average
2021-02-08,31385.76,31191.2,31386.1,31191.2,Dow Jones Industrial Average
2021-02-05,31148.24,31093.81,31252.18,31083.22,Dow Jones Industrial Average
2021-02-04,31055.86,30737.78,31065.96,30737.78,Dow Jones Industrial Average
2021-02-03,30723.6,30689.65,30793.41,30521.31,Dow Jones Industrial Average
2021-02-02,30687.48,30276.88,30840.54,30276.88,Dow Jones Industrial Average
2021-02-01,30211.91,30054.73,30335.91,30014.97,Dow Jones Industrial Average
2021-01-29,29982.62,30553.91,30553.91,29856.3,Dow Jones Industrial Average
2021-01-28,30603.36,30377.19,30951.41,30377.19,Dow Jones Industrial Average
2021-01-27,30303.17,30893.78,30893.78,30206.91,Dow Jones Industrial Average
2021-01-26,30937.04,30968.55,31121.42,30921.71,Dow Jones Industrial Average
2021-01-25,30960.0,30989.85,30989.85,30564.06,Dow Jones Industrial Average
2021-01-22,30996.98,31141.56,31141.56,30908.47,Dow Jones Industrial Average
2021-01-21,31176.01,31198.01,31272.22,31120.92,Dow Jones Industrial Average
2021-01-20,31188.38,31017.54,31235.98,30997.79,Dow Jones Industrial Average
2021-01-19,30930.52,30887.42,31086.62,30865.03,Dow Jones Industrial Average
2021-01-15,30814.26,30926.77,30941.98,30612.67,Dow Jones Industrial Average
2021-01-14,30991.52,31085.67,31223.78,30982.24,Dow Jones Industrial Average
2021-01-13,31060.47,31084.88,31153.37,30992.05,Dow Jones Industrial Average
2021-01-12,31068.69,31015.01,31114.56,30888.76,Dow Jones Industrial Average
2021-01-11,31008.69,31015.37,31096.98,30832.06,Dow Jones Industrial Average
2021-01-08,31097.97,31069.58,31140.67,30793.27,Dow Jones Industrial Average
2021-01-07,31041.13,30901.18,31193.4,30897.86,Dow Jones Industrial Average
2021-01-06,30829.4,30362.78,31022.65,30313.07,Dow Jones Industrial Average
2021-01-05,30391.6,30204.25,30504.89,30141.78,Dow Jones Industrial Average
2021-01-04,30223.89,30627.47,30674.28,29881.82,Dow Jones Industrial Average
2020-12-31,30606.48,30417.64,30637.47,30344.5,Dow Jones Industrial Average
2020-12-30,30409.56,30415.09,30525.35,30393.04,Dow Jones Industrial Average
2020-12-29,30335.67,30492.07,30588.79,30274.24,Dow Jones Industrial Average
2020-12-28,30403.97,30283.23,30525.56,30283.23,Dow Jones Industrial Average
2020-12-24,30199.87,30155.92,30209.67,30099.3,Dow Jones Industrial Average
2020-12-23,30129.83,30046.73,30292.53,30046.73,Dow Jones Industrial Average
2020-12-22,30015.51,30200.2,30200.2,29992.89,Dow Jones Industrial Average
2020-12-21,30216.45,30159.0,30304.14,29755.53,Dow Jones Industrial Average
2020-12-18,30179.05,30314.26,30343.59,30029.44,Dow Jones Industrial Average
2020-12-17,30303.37,30216.0,30323.78,30216.0,Dow Jones Industrial Average
2020-12-16,30154.54,30191.38,30236.03,30080.11,Dow Jones Industrial Average
2020-12-15,30199.31,29919.09,30243.26,29894.95,Dow Jones Industrial Average
2020-12-14,29861.55,30123.91,30325.79,29849.15,Dow Jones Industrial Average
2020-12-11,30046.37,29988.21,30071.13,29820.84,Dow Jones Industrial Average
2020-12-10,29999.26,30032.55,30063.87,29876.82,Dow Jones Industrial Average
2020-12-09,30068.81,30229.81,30319.7,29951.85,Dow Jones Industrial Average
2020-12-08,30173.88,29997.95,30246.22,29972.07,Dow Jones Industrial Average
2020-12-07,30069.79,30233.03,30233.03,29967.22,Dow Jones Industrial Average
2020-12-04,30218.26,29989.56,30218.26,29989.56,Dow Jones Industrial Average
2020-12-03,29969.52,29920.83,30110.88,29877.27,Dow Jones Industrial Average
2020-12-02,29883.79,29695.09,29902.51,29599.29,Dow Jones Industrial Average
2020-12-01,29823.92,29797.5,30083.31,29797.5,Dow Jones Industrial Average
2020-11-30,29638.64,29854.51,29854.51,29463.64,Dow Jones Industrial Average
2020-11-27,29910.37,29911.33,30015.13,29819.98,Dow Jones Industrial Average
2020-11-25,29872.47,30058.87,30058.87,29806.25,Dow Jones Industrial Average
2020-11-24,30046.24,29746.11,30116.51,29746.11,Dow Jones Industrial Average
2020-11-23,29591.27,29332.82,29667.75,29332.82,Dow Jones Industrial Average
2020-11-20,29263.48,29437.57,29469.89,29231.2,Dow Jones Industrial Average
2020-11-19,29483.23,29370.92,29524.9,29228.38,Dow Jones Industrial Average
2020-11-18,29438.42,29875.4,29930.85,29432.84,Dow Jones Industrial Average
2020-11-17,29783.35,29800.15,29872.42,29520.29,Dow Jones Industrial Average
2020-11-16,29950.44,29672.36,29964.29,29672.36,Dow Jones Industrial Average
2020-11-13,29479.81,29203.9,29559.25,29203.9,Dow Jones Industrial Average
2020-11-12,29080.17,29231.91,29311.83,28902.13,Dow Jones Industrial Average
2020-11-11,29397.63,29524.35,29593.11,29281.22,Dow Jones Industrial Average
2020-11-10,29420.92,29254.17,29478.86,29126.99,Dow Jones Industrial Average
2020-11-09,29157.97,29467.9,29933.83,29130.66,Dow Jones Industrial Average
2020-11-06,28323.4,28399.13,28431.96,28189.5,Dow Jones Industrial Average
2020-11-05,28390.18,28083.37,28495.05,28083.37,Dow Jones Industrial Average
2020-11-04,27847.66,27512.83,28301.5,27512.83,Dow Jones Industrial Average
2020-11-03,27480.03,27138.69,27640.21,27138.69,Dow Jones Industrial Average
2020-11-02,26925.05,26691.28,27043.48,26691.28,Dow Jones Industrial Average
2020-10-30,26501.6,26572.27,26639.18,26143.77,Dow Jones Industrial Average
2020-10-29,26659.11,26480.98,26891.89,26290.78,Dow Jones Industrial Average
2020-10-28,26519.95,27102.14,27102.14,26497.39,Dow Jones Industrial Average
2020-10-27,27463.19,27651.18,27707.69,27457.96,Dow Jones Industrial Average
